Date,price,short_mavg,long_mavg,signal,positions
2024-03-06,88.67901611328125,,,,
2024-03-07,92.6470718383789,,,,
2024-03-08,87.5073013305664,,,,
2024-03-11,85.75371551513672,,,,
2024-03-12,91.8912582397461,,,,
2024-03-13,90.86650085449219,,,,
2024-03-14,87.9231948852539,,,,
2024-03-15,87.81621551513672,,,,
2024-03-18,88.43407440185547,,,,
2024-03-19,89.37686157226562,,,,
2024-03-20,90.35062408447266,,,,
2024-03-21,91.41336822509766,,,,
2024-03-22,94.2667007446289,,,,
2024-03-25,94.97952270507812,,,,
2024-03-26,92.53910064697266,,,,
2024-03-27,90.22864532470703,,,,
2024-03-28,90.33462524414062,,,,
2024-04-01,90.34162139892578,,,,
2024-04-02,89.43083953857422,,,,
2024-04-03,88.94295501708984,90.18616065979003,,,
2024-04-04,85.88467407226562,90.04644355773925,,0.0,
2024-04-05,87.9871826171875,89.81344909667969,,0.0,0.0
2024-04-08,87.11238861083984,89.79370346069337,,0.0,0.0
2024-04-09,85.33380126953125,89.77270774841308,,0.0,0.0
2024-04-10,87.0184097290039,89.52906532287598,,0.0,0.0
2024-04-11,90.59455871582031,89.51546821594238,,0.0,0.0
2024-04-12,88.16514587402344,89.52756576538086,,0.0,0.0
2024-04-15,85.98065185546875,89.43578758239747,,0.0,0.0
2024-04-16,87.39432525634766,89.38380012512206,,0.0,0.0
2024-04-17,84.01512145996094,89.11571311950684,,0.0,0.0
2024-04-18,84.65096282958984,88.83073005676269,,0.0,0.0
2024-04-19,76.18197631835938,88.06916046142578,,0.0,0.0
2024-04-22,79.49919128417969,87.33078498840332,,0.0,0.0
2024-04-23,82.40350341796875,86.70198402404785,,0.0,0.0
2024-04-24,79.65814971923828,86.05793647766113,,0.0,0.0
2024-04-25,82.61245727539062,85.67712707519532,,0.0,0.0
2024-04-26,87.71424865722656,85.54610824584961,,0.0,0.0
2024-04-29,87.73624420166016,85.41583938598633,,0.0,0.0
